fecha,periodo,anio,mes,trimestre,id_producto,producto,categoria,cantidad,precio_unitario,total,total_calculado,diferencia_total,costo,margen_unitario,margen_estimado,margen_pct,stock
2025-12-30,2025-12,2025,12,2025Q4,P038,Breaker termomagnético 20A,Electricidad,2,32.94,65.88,65.88,0.0,24.0,8.94,17.88,0.2714,36
2025-12-30,2025-12,2025,12,2025Q4,P031,Lija al agua grano 220,Pinturas,1,0.93,0.93,0.93,0.0,0.55,0.38,0.38,0.4086,320
2025-12-30,2025-12,2025,12,2025Q4,P035,Tomacorriente doble,Electricidad,1,11.41,11.41,11.41,0.0,7.2,4.21,4.21,0.369,87
2025-12-31,2025-12,2025,12,2025Q4,P031,Lija al agua grano 220,Pinturas,2,0.99,1.98,1.98,0.0,0.55,0.44,0.88,0.4444,320
2025-12-31,2025-12,2025,12,2025Q4,P066,Regadera plástica 10 L,Jardinería,5,28.21,141.05,141.05,0.0,18.5,9.71,48.55,0.3442,24
2026-01-01,2026-01,2026,1,2026Q1,P022,Alambre recocido kg,Materiales de construcción,15,9.0,135.0,135.0,0.0,6.9,2.1,31.5,0.2333,75
2026-01-01,2026-01,2026,1,2026Q1,P003,Destornillador plano 6 pulgadas,Herramientas manuales,4,9.06,36.24,36.24,0.0,5.4,3.66,14.64,0.404,85
2026-01-01,2026-01,2026,1,2026Q1,P057,Guante de seguridad latex par,Seguridad industrial,4,6.61,26.44,26.44,0.0,4.3,2.31,9.24,0.3495,150
2026-01-01,2026-01,2026,1,2026Q1,P051,Tarugo plástico 6 mm ciento,Tornillería y fijaciones,5,5.53,27.65,27.65,0.0,3.1,2.43,12.15,0.4394,180
2026-01-01,2026-01,2026,1,2026Q1,P049,Tornillo drywall 1 pulgada ciento,Tornillería y fijaciones,8,8.62,68.96,68.96,0.0,4.8,3.82,30.56,0.4432,145
2026-01-01,2026-01,2026,1,2026Q1,P020,Yeso bolsa 20 kg,Materiales de construcción,4,13.8,55.2,55.2,0.0,10.8,3.0,12.0,0.2174,55
2026-01-02,2026-01,2026,1,2026Q1,P018,Arena fina saco 40 kg,Materiales de construcción,10,9.77,97.7,97.7,0.0,7.6,2.17,21.7,0.2221,120
2026-01-02,2026-01,2026,1,2026Q1,P051,Tarugo plástico 6 mm ciento,Tornillería y fijaciones,10,5.39,53.9,53.9,0.0,3.1,2.29,22.9,0.4249,180
2026-01-02,2026-01,2026,1,2026Q1,P050,Tornillo autoperforante 3/4 ciento,Tornillería y fijaciones,3,9.08,27.24,27.24,0.0,5.2,3.88,11.64,0.4273,130
2026-01-04,2026-01,2026,1,2026Q1,P033,Cable THW 12 AWG metro,Electricidad,10,3.48,34.8,34.8,0.0,2.4,1.08,10.8,0.3103,420
2026-01-04,2026-01,2026,1,2026Q1,P033,Cable THW 12 AWG metro,Electricidad,5,3.7,18.5,18.5,0.0,2.4,1.3,6.5,0.3514,420
2026-01-06,2026-01,2026,1,2026Q1,P018,Arena fina saco 40 kg,Materiales de construcción,1,9.73,9.73,9.73,0.0,7.6,2.13,2.13,0.2189,120
2026-01-06,2026-01,2026,1,2026Q1,P044,Cinta teflón 12 mm,Gasfitería,1,1.91,1.91,1.91,0.0,1.1,0.81,0.81,0.4241,210
2026-01-06,2026-01,2026,1,2026Q1,P021,Ladrillo pandereta unidad,Materiales de construcción,3,1.02,3.06,3.06,0.0,0.82,0.2,0.6,0.1961,900
2026-01-06,2026-01,2026,1,2026Q1,P029,Rodillo felpa 9 pulgadas,Pinturas,3,15.43,46.29,46.29,0.0,9.7,5.73,17.19,0.3714,62
2026-01-06,2026-01,2026,1,2026Q1,P029,Rodillo felpa 9 pulgadas,Pinturas,6,15.16,90.96,90.96,0.0,9.7,5.46,32.76,0.3602,62
2026-01-07,2026-01,2026,1,2026Q1,P005,Cinta métrica 5 m,Herramientas manuales,3,13.41,40.23,40.23,0.0,8.8,4.61,13.83,0.3438,57
2026-01-07,2026-01,2026,1,2026Q1,P044,Cinta teflón 12 mm,Gasfitería,2,2.03,4.06,4.06,0.0,1.1,0.93,1.86,0.4581,210
2026-01-08,2026-01,2026,1,2026Q1,P044,Cinta teflón 12 mm,Gasfitería,1,2.03,2.03,2.03,0.0,1.1,0.93,0.93,0.4581,210
2026-01-08,2026-01,2026,1,2026Q1,P009,Taladro percutor 650W,Herramientas eléctricas,2,198.52,397.04,397.04,0.0,145.0,53.52,107.04,0.2696,9
2026-01-08,2026-01,2026,1,2026Q1,P035,Tomacorriente doble,Electricidad,10,10.74,107.4,107.4,0.0,7.2,3.54,35.4,0.3296,87
2026-01-09,2026-01,2026,1,2026Q1,P017,Cemento bolsa 42.5 kg,Materiales de construcción,1,29.57,29.57,29.57,0.0,24.0,5.57,5.57,0.1884,96
2026-01-09,2026-01,2026,1,2026Q1,P045,Pegamento PVC 1/4 gl,Gasfitería,1,16.78,16.78,16.78,0.0,11.6,5.18,5.18,0.3087,58
2026-01-10,2026-01,2026,1,2026Q1,P059,Casco de seguridad amarillo,Seguridad industrial,2,24.23,48.46,48.46,0.0,16.5,7.73,15.46,0.319,32
2026-01-10,2026-01,2026,1,2026Q1,P057,Guante de seguridad latex par,Seguridad industrial,1,6.48,6.48,6.48,0.0,4.3,2.18,2.18,0.3364,150
2026-01-10,2026-01,2026,1,2026Q1,P057,Guante de seguridad latex par,Seguridad industrial,1,6.6,6.6,6.6,0.0,4.3,2.3,2.3,0.3485,150
2026-01-10,2026-01,2026,1,2026Q1,P058,Lente de seguridad transparente,Seguridad industrial,4,9.61,38.44,38.44,0.0,6.4,3.21,12.84,0.334,95
2026-01-10,2026-01,2026,1,2026Q1,P001,Martillo de acero 16 oz,Herramientas manuales,4,27.9,111.6,111.6,0.0,18.5,9.4,37.6,0.3369,34
2026-01-11,2026-01,2026,1,2026Q1,P018,Arena fina saco 40 kg,Materiales de construcción,1,9.77,9.77,9.77,0.0,7.6,2.17,2.17,0.2221,120
2026-01-11,2026-01,2026,1,2026Q1,P051,Tarugo plástico 6 mm ciento,Tornillería y fijaciones,2,5.57,11.14,11.14,0.0,3.1,2.47,4.94,0.4434,180
2026-01-11,2026-01,2026,1,2026Q1,P041,Tubo PVC agua 1/2 pulgada,Gasfitería,4,7.87,31.48,31.48,0.0,5.4,2.47,9.88,0.3139,130
2026-01-12,2026-01,2026,1,2026Q1,P002,Alicate universal 8 pulgadas,Herramientas manuales,2,23.98,47.96,47.96,0.0,16.2,7.78,15.56,0.3244,42
2026-01-12,2026-01,2026,1,2026Q1,P005,Cinta métrica 5 m,Herramientas manuales,1,13.86,13.86,13.86,0.0,8.8,5.06,5.06,0.3651,57
2026-01-12,2026-01,2026,1,2026Q1,P044,Cinta teflón 12 mm,Gasfitería,8,1.99,15.92,15.92,0.0,1.1,0.89,7.12,0.4472,210
2026-01-12,2026-01,2026,1,2026Q1,P058,Lente de seguridad transparente,Seguridad industrial,1,9.77,9.77,9.77,0.0,6.4,3.37,3.37,0.3449,95
2026-01-12,2026-01,2026,1,2026Q1,P001,Martillo de acero 16 oz,Herramientas manuales,2,26.69,53.38,53.38,0.0,18.5,8.19,16.38,0.3069,34
2026-01-12,2026-01,2026,1,2026Q1,P009,Taladro percutor 650W,Herramientas eléctricas,1,196.51,196.51,196.51,0.0,145.0,51.51,51.51,0.2621,9
2026-01-12,2026-01,2026,1,2026Q1,P049,Tornillo drywall 1 pulgada ciento,Tornillería y fijaciones,5,8.21,41.05,41.05,0.0,4.8,3.41,17.05,0.4153,145
2026-01-13,2026-01,2026,1,2026Q1,P051,Tarugo plástico 6 mm ciento,Tornillería y fijaciones,1,5.36,5.36,5.36,0.0,3.1,2.26,2.26,0.4216,180
2026-01-13,2026-01,2026,1,2026Q1,P050,Tornillo autoperforante 3/4 ciento,Tornillería y fijaciones,10,8.94,89.4,89.4,0.0,5.2,3.74,37.4,0.4183,130
2026-01-13,2026-01,2026,1,2026Q1,P049,Tornillo drywall 1 pulgada ciento,Tornillería y fijaciones,3,8.22,24.66,24.66,0.0,4.8,3.42,10.26,0.4161,145
2026-01-14,2026-01,2026,1,2026Q1,P022,Alambre recocido kg,Materiales de construcción,15,9.32,139.8,139.8,0.0,6.9,2.42,36.3,0.2597,75
2026-01-14,2026-01,2026,1,2026Q1,P033,Cable THW 12 AWG metro,Electricidad,3,3.5,10.5,10.5,0.0,2.4,1.1,3.3,0.3143,420
2026-01-14,2026-01,2026,1,2026Q1,P044,Cinta teflón 12 mm,Gasfitería,5,1.92,9.6,9.6,0.0,1.1,0.82,4.1,0.4271,210
2026-01-14,2026-01,2026,1,2026Q1,P034,Interruptor simple empotrable,Electricidad,2,8.97,17.94,17.94,0.0,5.8,3.17,6.34,0.3534,95
2026-01-14,2026-01,2026,1,2026Q1,P058,Lente de seguridad transparente,Seguridad industrial,10,9.38,93.8,93.8,0.0,6.4,2.98,29.8,0.3177,95
2026-01-14,2026-01,2026,1,2026Q1,P020,Yeso bolsa 20 kg,Materiales de construcción,5,13.51,67.55,67.55,0.0,10.8,2.71,13.55,0.2006,55
2026-01-15,2026-01,2026,1,2026Q1,P037,Foco LED 9W luz fría,Electricidad,8,6.93,55.44,55.44,0.0,4.8,2.13,17.04,0.3074,140
2026-01-15,2026-01,2026,1,2026Q1,P029,Rodillo felpa 9 pulgadas,Pinturas,6,16.09,96.54,96.54,0.0,9.7,6.39,38.34,0.3971,62
2026-01-16,2026-01,2026,1,2026Q1,P036,Cinta aislante negra,Electricidad,15,3.73,55.95,55.95,0.0,2.1,1.63,24.45,0.437,160
2026-01-17,2026-01,2026,1,2026Q1,P030,Brocha 2 pulgadas,Pinturas,2,6.94,13.88,13.88,0.0,4.2,2.74,5.48,0.3948,100
2026-01-17,2026-01,2026,1,2026Q1,P019,Pegamento cerámico 25 kg,Materiales de construcción,6,22.89,137.34,137.34,0.0,18.2,4.69,28.14,0.2049,68
2026-01-18,2026-01,2026,1,2026Q1,P030,Brocha 2 pulgadas,Pinturas,3,6.97,20.91,20.91,0.0,4.2,2.77,8.31,0.3974,100
2026-01-18,2026-01,2026,1,2026Q1,P017,Cemento bolsa 42.5 kg,Materiales de construcción,1,29.09,29.09,29.09,0.0,24.0,5.09,5.09,0.175,96
2026-01-18,2026-01,2026,1,2026Q1,P060,Mascarilla KN95 unidad,Seguridad industrial,8,2.69,21.52,21.52,0.0,1.6,1.09,8.72,0.4052,260
2026-01-18,2026-01,2026,1,2026Q1,P032,Thinner acrílico 1 L,Pinturas,1,12.65,12.65,12.65,0.0,8.9,3.75,3.75,0.2964,70
2026-01-18,2026-01,2026,1,2026Q1,P020,Yeso bolsa 20 kg,Materiales de construcción,6,13.78,82.68,82.68,0.0,10.8,2.98,17.88,0.2163,55
2026-01-19,2026-01,2026,1,2026Q1,P036,Cinta aislante negra,Electricidad,15,3.54,53.1,53.1,0.0,2.1,1.44,21.6,0.4068,160
2026-01-20,2026-01,2026,1,2026Q1,P059,Casco de seguridad amarillo,Seguridad industrial,1,24.23,24.23,24.23,0.0,16.5,7.73,7.73,0.319,32
2026-01-20,2026-01,2026,1,2026Q1,P005,Cinta métrica 5 m,Herramientas manuales,1,13.62,13.62,13.62,0.0,8.8,4.82,4.82,0.3539,57
2026-01-20,2026-01,2026,1,2026Q1,P006,Serrucho carpintero 20 pulgadas,Herramientas manuales,1,34.9,34.9,34.9,0.0,24.5,10.4,10.4,0.298,22
2026-01-20,2026-01,2026,1,2026Q1,P049,Tornillo drywall 1 pulgada ciento,Tornillería y fijaciones,2,8.39,16.78,16.78,0.0,4.8,3.59,7.18,0.4279,145
2026-01-21,2026-01,2026,1,2026Q1,P061,Chaleco reflectivo,Seguridad industrial,10,17.45,174.5,174.5,0.0,11.8,5.65,56.5,0.3238,45
2026-01-21,2026-01,2026,1,2026Q1,P023,Clavo para madera kg,Materiales de construcción,20,9.74,194.8,194.8,0.0,7.4,2.34,46.8,0.2402,63
2026-01-21,2026-01,2026,1,2026Q1,P057,Guante de seguridad latex par,Seguridad industrial,3,6.87,20.61,20.61,0.0,4.3,2.57,7.71,0.3741,150
2026-01-22,2026-01,2026,1,2026Q1,P049,Tornillo drywall 1 pulgada ciento,Tornillería y fijaciones,3,8.46,25.38,25.38,0.0,4.8,3.66,10.98,0.4326,145
2026-01-22,2026-01,2026,1,2026Q1,P041,Tubo PVC agua 1/2 pulgada,Gasfitería,3,7.9,23.7,23.7,0.0,5.4,2.5,7.5,0.3165,130
2026-01-23,2026-01,2026,1,2026Q1,P059,Casco de seguridad amarillo,Seguridad industrial,10,24.02,240.2,240.2,0.0,16.5,7.52,75.2,0.3131,32
2026-01-23,2026-01,2026,1,2026Q1,P036,Cinta aislante negra,Electricidad,2,3.49,6.98,6.98,0.0,2.1,1.39,2.78,0.3983,160
2026-01-24,2026-01,2026,1,2026Q1,P002,Alicate universal 8 pulgadas,Herramientas manuales,1,23.74,23.74,23.74,0.0,16.2,7.54,7.54,0.3176,42
2026-01-24,2026-01,2026,1,2026Q1,P033,Cable THW 12 AWG metro,Electricidad,10,3.73,37.3,37.3,0.0,2.4,1.33,13.3,0.3566,420
2026-01-24,2026-01,2026,1,2026Q1,P039,Canaleta PVC 20x10 mm,Electricidad,1,4.77,4.77,4.77,0.0,3.2,1.57,1.57,0.3291,115
2026-01-24,2026-01,2026,1,2026Q1,P019,Pegamento cerámico 25 kg,Materiales de construcción,4,23.63,94.52,94.52,0.0,18.2,5.43,21.72,0.2298,68
2026-01-24,2026-01,2026,1,2026Q1,P050,Tornillo autoperforante 3/4 ciento,Tornillería y fijaciones,2,8.88,17.76,17.76,0.0,5.2,3.68,7.36,0.4144,130
2026-01-25,2026-01,2026,1,2026Q1,P033,Cable THW 12 AWG metro,Electricidad,2,3.61,7.22,7.22,0.0,2.4,1.21,2.42,0.3352,420
2026-01-25,2026-01,2026,1,2026Q1,P003,Destornillador plano 6 pulgadas,Herramientas manuales,4,8.88,35.52,35.52,0.0,5.4,3.48,13.92,0.3919,85
2026-01-25,2026-01,2026,1,2026Q1,P003,Destornillador plano 6 pulgadas,Herramientas manuales,3,9.31,27.93,27.93,0.0,5.4,3.91,11.73,0.42,85
2026-01-25,2026-01,2026,1,2026Q1,P041,Tubo PVC agua 1/2 pulgada,Gasfitería,6,7.36,44.16,44.16,0.0,5.4,1.96,11.76,0.2663,130
2026-01-25,2026-01,2026,1,2026Q1,P041,Tubo PVC agua 1/2 pulgada,Gasfitería,3,7.89,23.67,23.67,0.0,5.4,2.49,7.47,0.3156,130
2026-01-26,2026-01,2026,1,2026Q1,P018,Arena fina saco 40 kg,Materiales de construcción,15,9.33,139.95,139.95,0.0,7.6,1.73,25.95,0.1854,120
2026-01-26,2026-01,2026,1,2026Q1,P039,Canaleta PVC 20x10 mm,Electricidad,4,4.49,17.96,17.96,0.0,3.2,1.29,5.16,0.2873,115
2026-01-26,2026-01,2026,1,2026Q1,P037,Foco LED 9W luz fría,Electricidad,4,7.04,28.16,28.16,0.0,4.8,2.24,8.96,0.3182,140
2026-01-27,2026-01,2026,1,2026Q1,P036,Cinta aislante negra,Electricidad,4,3.58,14.32,14.32,0.0,2.1,1.48,5.92,0.4134,160
2026-01-27,2026-01,2026,1,2026Q1,P019,Pegamento cerámico 25 kg,Materiales de construcción,8,23.74,189.92,189.92,0.0,18.2,5.54,44.32,0.2334,68
2026-01-28,2026-01,2026,1,2026Q1,P017,Cemento bolsa 42.5 kg,Materiales de construcción,10,30.57,305.7,305.7,0.0,24.0,6.57,65.7,0.2149,96
2026-01-28,2026-01,2026,1,2026Q1,P057,Guante de seguridad latex par,Seguridad industrial,10,6.51,65.1,65.1,0.0,4.3,2.21,22.1,0.3395,150
2026-01-28,2026-01,2026,1,2026Q1,P051,Tarugo plástico 6 mm ciento,Tornillería y fijaciones,5,5.75,28.75,28.75,0.0,3.1,2.65,13.25,0.4609,180
2026-01-29,2026-01,2026,1,2026Q1,P044,Cinta teflón 12 mm,Gasfitería,5,1.94,9.7,9.7,0.0,1.1,0.84,4.2,0.433,210
2026-01-29,2026-01,2026,1,2026Q1,P021,Ladrillo pandereta unidad,Materiales de construcción,15,0.95,14.25,14.25,0.0,0.82,0.13,1.95,0.1368,900
2026-01-29,2026-01,2026,1,2026Q1,P001,Martillo de acero 16 oz,Herramientas manuales,1,27.37,27.37,27.37,0.0,18.5,8.87,8.87,0.3241,34
2026-01-29,2026-01,2026,1,2026Q1,P041,Tubo PVC agua 1/2 pulgada,Gasfitería,6,7.45,44.7,44.7,0.0,5.4,2.05,12.3,0.2752,130
2026-01-30,2026-01,2026,1,2026Q1,P018,Arena fina saco 40 kg,Materiales de construcción,10,9.83,98.3,98.3,0.0,7.6,2.23,22.3,0.2269,120
2026-01-30,2026-01,2026,1,2026Q1,P018,Arena fina saco 40 kg,Materiales de construcción,15,9.23,138.45,138.45,0.0,7.6,1.63,24.45,0.1766,120
2026-01-31,2026-01,2026,1,2026Q1,P017,Cemento bolsa 42.5 kg,Materiales de construcción,8,29.22,233.76,233.76,0.0,24.0,5.22,41.76,0.1786,96
2026-01-31,2026-01,2026,1,2026Q1,P037,Foco LED 9W luz fría,Electricidad,1,7.07,7.07,7.07,0.0,4.8,2.27,2.27,0.3211,140
2026-01-31,2026-01,2026,1,2026Q1,P065,Manguera reforzada 15 m,Jardinería,1,47.5,47.5,47.5,0.0,34.0,13.5,13.5,0.2842,28
2026-01-31,2026-01,2026,1,2026Q1,P052,Perno hexagonal 1/4 ciento,Tornillería y fijaciones,10,20.17,201.7,201.7,0.0,12.5,7.67,76.7,0.3803,58
2026-02-01,2026-02,2026,2,2026Q1,P010,Amoladora angular 4.5 pulgadas,Herramientas eléctricas,1,148.79,148.79,148.79,0.0,118.0,30.79,30.79,0.2069,7
2026-02-02,2026-02,2026,2,2026Q1,P051,Tarugo plástico 6 mm ciento,Tornillería y fijaciones,1,5.36,5.36,5.36,0.0,3.1,2.26,2.26,0.4216,180
2026-02-03,2026-02,2026,2,2026Q1,P038,Breaker termomagnético 20A,Electricidad,10,32.74,327.4,327.4,0.0,24.0,8.74,87.4,0.267,36
2026-02-03,2026-02,2026,2,2026Q1,P042,Codo PVC 1/2 pulgada,Gasfitería,8,1.61,12.88,12.88,0.0,0.95,0.66,5.28,0.4099,260
2026-02-03,2026-02,2026,2,2026Q1,P003,Destornillador plano 6 pulgadas,Herramientas manuales,2,9.03,18.06,18.06,0.0,5.4,3.63,7.26,0.402,85
2026-02-03,2026-02,2026,2,2026Q1,P003,Destornillador plano 6 pulgadas,Herramientas manuales,4,8.8,35.2,35.2,0.0,5.4,3.4,13.6,0.3864,85
2026-02-03,2026-02,2026,2,2026Q1,P052,Perno hexagonal 1/4 ciento,Tornillería y fijaciones,8,19.06,152.48,152.48,0.0,12.5,6.56,52.48,0.3442,58
2026-02-03,2026-02,2026,2,2026Q1,P051,Tarugo plástico 6 mm ciento,Tornillería y fijaciones,1,5.43,5.43,5.43,0.0,3.1,2.33,2.33,0.4291,180
2026-02-04,2026-02,2026,2,2026Q1,P034,Interruptor simple empotrable,Electricidad,5,9.15,45.75,45.75,0.0,5.8,3.35,16.75,0.3661,95
2026-02-04,2026-02,2026,2,2026Q1,P004,Juego de llaves mixtas 8 piezas,Herramientas manuales,1,57.71,57.71,57.71,0.0,42.0,15.71,15.71,0.2722,18
2026-02-04,2026-02,2026,2,2026Q1,P060,Mascarilla KN95 unidad,Seguridad industrial,1,2.6,2.6,2.6,0.0,1.6,1.0,1.0,0.3846,260
2026-02-04,2026-02,2026,2,2026Q1,P051,Tarugo plástico 6 mm ciento,Tornillería y fijaciones,10,5.45,54.5,54.5,0.0,3.1,2.35,23.5,0.4312,180
2026-02-05,2026-02,2026,2,2026Q1,P002,Alicate universal 8 pulgadas,Herramientas manuales,5,24.05,120.25,120.25,0.0,16.2,7.85,39.25,0.3264,42
2026-02-05,2026-02,2026,2,2026Q1,P023,Clavo para madera kg,Materiales de construcción,2,10.24,20.48,20.48,0.0,7.4,2.84,5.68,0.2773,63
2026-02-05,2026-02,2026,2,2026Q1,P034,Interruptor simple empotrable,Electricidad,8,8.82,70.56,70.56,0.0,5.8,3.02,24.16,0.3424,95
2026-02-05,2026-02,2026,2,2026Q1,P054,Tuerca hexagonal 1/4 ciento,Tornillería y fijaciones,10,9.7,97.0,97.0,0.0,6.0,3.7,37.0,0.3814,75
2026-02-06,2026-02,2026,2,2026Q1,P033,Cable THW 12 AWG metro,Electricidad,2,3.48,6.96,6.96,0.0,2.4,1.08,2.16,0.3103,420
2026-02-06,2026-02,2026,2,2026Q1,P004,Juego de llaves mixtas 8 piezas,Herramientas manuales,1,59.47,59.47,59.47,0.0,42.0,17.47,17.47,0.2938,18
2026-02-06,2026-02,2026,2,2026Q1,P041,Tubo PVC agua 1/2 pulgada,Gasfitería,4,7.76,31.04,31.04,0.0,5.4,2.36,9.44,0.3041,130
2026-02-07,2026-02,2026,2,2026Q1,P021,Ladrillo pandereta unidad,Materiales de construcción,4,0.97,3.88,3.88,0.0,0.82,0.15,0.6,0.1546,900
2026-02-07,2026-02,2026,2,2026Q1,P058,Lente de seguridad transparente,Seguridad industrial,1,9.31,9.31,9.31,0.0,6.4,2.91,2.91,0.3126,95
2026-02-07,2026-02,2026,2,2026Q1,P035,Tomacorriente doble,Electricidad,3,11.2,33.6,33.6,0.0,7.2,4.0,12.0,0.3571,87
2026-02-07,2026-02,2026,2,2026Q1,P049,Tornillo drywall 1 pulgada ciento,Tornillería y fijaciones,4,8.31,33.24,33.24,0.0,4.8,3.51,14.04,0.4224,145
2026-02-08,2026-02,2026,2,2026Q1,P030,Brocha 2 pulgadas,Pinturas,3,7.31,21.93,21.93,0.0,4.2,3.11,9.33,0.4254,100
2026-02-08,2026-02,2026,2,2026Q1,P061,Chaleco reflectivo,Seguridad industrial,1,17.77,17.77,17.77,0.0,11.8,5.97,5.97,0.336,45
2026-02-08,2026-02,2026,2,2026Q1,P005,Cinta métrica 5 m,Herramientas manuales,5,13.88,69.4,69.4,0.0,8.8,5.08,25.4,0.366,57
2026-02-08,2026-02,2026,2,2026Q1,P037,Foco LED 9W luz fría,Electricidad,10,7.15,71.5,71.5,0.0,4.8,2.35,23.5,0.3287,140
2026-02-08,2026-02,2026,2,2026Q1,P034,Interruptor simple empotrable,Electricidad,2,8.71,17.42,17.42,0.0,5.8,2.91,5.82,0.3341,95
2026-02-09,2026-02,2026,2,2026Q1,P018,Arena fina saco 40 kg,Materiales de construcción,8,9.35,74.8,74.8,0.0,7.6,1.75,14.0,0.1872,120
2026-02-09,2026-02,2026,2,2026Q1,P057,Guante de seguridad latex par,Seguridad industrial,1,6.77,6.77,6.77,0.0,4.3,2.47,2.47,0.3648,150
2026-02-09,2026-02,2026,2,2026Q1,P021,Ladrillo pandereta unidad,Materiales de construcción,3,0.95,2.85,2.85,0.0,0.82,0.13,0.39,0.1368,900
2026-02-09,2026-02,2026,2,2026Q1,P021,Ladrillo pandereta unidad,Materiales de construcción,6,0.96,5.76,5.76,0.0,0.82,0.14,0.84,0.1458,900
2026-02-09,2026-02,2026,2,2026Q1,P031,Lija al agua grano 220,Pinturas,6,1.05,6.3,6.3,0.0,0.55,0.5,3.0,0.4762,320
2026-02-09,2026-02,2026,2,2026Q1,P060,Mascarilla KN95 unidad,Seguridad industrial,1,2.55,2.55,2.55,0.0,1.6,0.95,0.95,0.3725,260
2026-02-10,2026-02,2026,2,2026Q1,P030,Brocha 2 pulgadas,Pinturas,4,7.29,29.16,29.16,0.0,4.2,3.09,12.36,0.4239,100
2026-02-10,2026-02,2026,2,2026Q1,P057,Guante de seguridad latex par,Seguridad industrial,1,6.91,6.91,6.91,0.0,4.3,2.61,2.61,0.3777,150
2026-02-10,2026-02,2026,2,2026Q1,P020,Yeso bolsa 20 kg,Materiales de construcción,20,14.21,284.2,284.2,0.0,10.8,3.41,68.2,0.24,55
2026-02-11,2026-02,2026,2,2026Q1,P058,Lente de seguridad transparente,Seguridad industrial,10,9.76,97.6,97.6,0.0,6.4,3.36,33.6,0.3443,95
2026-02-11,2026-02,2026,2,2026Q1,P026,Pintura látex marfil 1 gl,Pinturas,4,48.39,193.56,193.56,0.0,33.5,14.89,59.56,0.3077,31
2026-02-11,2026-02,2026,2,2026Q1,P014,Rotomartillo SDS Plus,Herramientas eléctricas,2,444.08,888.16,888.16,0.0,335.0,109.08,218.16,0.2456,4
2026-02-12,2026-02,2026,2,2026Q1,P059,Casco de seguridad amarillo,Seguridad industrial,2,24.28,48.56,48.56,0.0,16.5,7.78,15.56,0.3204,32
2026-02-12,2026-02,2026,2,2026Q1,P003,Destornillador plano 6 pulgadas,Herramientas manuales,3,9.12,27.36,27.36,0.0,5.4,3.72,11.16,0.4079,85
2026-02-12,2026-02,2026,2,2026Q1,P050,Tornillo autoperforante 3/4 ciento,Tornillería y fijaciones,8,8.64,69.12,69.12,0.0,5.2,3.44,27.52,0.3981,130
2026-02-13,2026-02,2026,2,2026Q1,P068,Pala jardinera,Jardinería,1,26.8,26.8,26.8,0.0,19.0,7.8,7.8,0.291,19
2026-02-13,2026-02,2026,2,2026Q1,P009,Taladro percutor 650W,Herramientas eléctricas,1,191.89,191.89,191.89,0.0,145.0,46.89,46.89,0.2444,9
2026-02-14,2026-02,2026,2,2026Q1,P044,Cinta teflón 12 mm,Gasfitería,10,1.97,19.7,19.7,0.0,1.1,0.87,8.7,0.4416,210
2026-02-14,2026-02,2026,2,2026Q1,P054,Tuerca hexagonal 1/4 ciento,Tornillería y fijaciones,10,9.96,99.6,99.6,0.0,6.0,3.96,39.6,0.3976,75
2026-02-15,2026-02,2026,2,2026Q1,P002,Alicate universal 8 pulgadas,Herramientas manuales,1,23.65,23.65,23.65,0.0,16.2,7.45,7.45,0.315,42
2026-02-15,2026-02,2026,2,2026Q1,P005,Cinta métrica 5 m,Herramientas manuales,2,13.65,27.3,27.3,0.0,8.8,4.85,9.7,0.3553,57
2026-02-15,2026-02,2026,2,2026Q1,P034,Interruptor simple empotrable,Electricidad,1,9.07,9.07,9.07,0.0,5.8,3.27,3.27,0.3605,95
2026-02-16,2026-02,2026,2,2026Q1,P003,Destornillador plano 6 pulgadas,Herramientas manuales,5,8.63,43.15,43.15,0.0,5.4,3.23,16.15,0.3743,85
2026-02-18,2026-02,2026,2,2026Q1,P037,Foco LED 9W luz fría,Electricidad,8,7.3,58.4,58.4,0.0,4.8,2.5,20.0,0.3425,140
2026-02-18,2026-02,2026,2,2026Q1,P045,Pegamento PVC 1/4 gl,Gasfitería,4,17.52,70.08,70.08,0.0,11.6,5.92,23.68,0.3379,58
2026-02-18,2026-02,2026,2,2026Q1,P049,Tornillo drywall 1 pulgada ciento,Tornillería y fijaciones,4,8.74,34.96,34.96,0.0,4.8,3.94,15.76,0.4508,145
2026-02-19,2026-02,2026,2,2026Q1,P018,Arena fina saco 40 kg,Materiales de construcción,15,9.47,142.05,142.05,0.0,7.6,1.87,28.05,0.1975,120
2026-02-20,2026-02,2026,2,2026Q1,P019,Pegamento cerámico 25 kg,Materiales de construcción,20,24.17,483.4,483.4,0.0,18.2,5.97,119.4,0.247,68
2026-02-20,2026-02,2026,2,2026Q1,P025,Pintura látex blanca 1 gl,Pinturas,2,47.78,95.56,95.56,0.0,34.0,13.78,27.56,0.2884,38
2026-02-20,2026-02,2026,2,2026Q1,P011,Sierra circular 7 1/4 pulgadas,Herramientas eléctricas,1,346.74,346.74,346.74,0.0,265.0,81.74,81.74,0.2357,5
2026-02-21,2026-02,2026,2,2026Q1,P028,Base selladora 1 gl,Pinturas,4,40.82,163.28,163.28,0.0,28.5,12.32,49.28,0.3018,28
2026-02-21,2026-02,2026,2,2026Q1,P038,Breaker termomagnético 20A,Electricidad,1,33.4,33.4,33.4,0.0,24.0,9.4,9.4,0.2814,36
